TICKER,DATE,TYPE,RATE,QUANTITY
PFIZER.NS,5/8/20,BUY,4610,2
MGL.NS,5/8/20,BUY,870,6
AARTIIND.NS,5/11/20,BUY,1020,10
BANKBEES.NS,5/11/20,SELL,196.4,50
BANKBEES.NS,5/11/20,SELL,195.2,100
BRITANNIA.NS,5/11/20,SELL,3050,2
DRREDDY.NS,5/11/20,BUY,3865,3
EICHERMOT.NS,5/11/20,SELL,14470,1
HEROMOTOCO.NS,5/11/20,SELL,2100,5
HINDUNILVR.NS,5/11/20,SELL,2100,2
ITC.NS,5/11/20,BUY,161,30
ITC.NS,5/11/20,BUY,161,25
M&M.NS,5/11/20,SELL,392,14
MARICO.NS,5/11/20,SELL,304,34
MARUTI.NS,5/11/20,SELL,5000,1
NAVINFLUOR.NS,5/11/20,SELL,1470,4
NIFTYBEES.NS,5/11/20,SELL,99,100
NIFTYBEES.NS,5/11/20,SELL,99.6,100
NIFTYBEES.NS,5/11/20,SELL,99,200
NIFTYBEES.NS,5/11/20,SELL,98.5,100
RELIANCE.NS,5/11/20,SELL,1600,10
RELIANCE.NS,5/11/20,SELL,1586,5
TATACHEM.NS,5/11/20,SELL,291,18
ITC.NS,5/11/20,BUY,161,8
AARTIIND.NS,5/12/20,SELL,1055,5
BANKBEES.NS,5/12/20,BUY,190,100
BANKBEES.NS,5/12/20,BUY,190.3,100
HDFCLIFE.NS,5/12/20,BUY,524,10
HEROMOTOCO.NS,5/12/20,BUY,2095,5
HINDUNILVR.NS,5/12/20,BUY,2010,3
HINDUNILVR.NS,5/12/20,BUY,2003,5
JUBILANT.NS,5/12/20,SELL,400,25
NIFTYBEES.NS,5/12/20,BUY,97.2,100
NIFTYBEES.NS,5/12/20,BUY,97.2,100
NIFTYBEES.NS,5/12/20,SELL,96.9,200
PIIND.NS,5/12/20,BUY,1530,6
RELIANCE.NS,5/12/20,SELL,1535,5
TORNTPHARM.NS,5/12/20,BUY,2450,4
UNICHEMLAB.NS,5/12/20,BUY,131,40
NAVINFLUOR.NS,5/12/20,BUY,1401,4
ABBOTINDIA.NS,5/13/20,SELL,18050,1
BAJFINANCE.NS,5/13/20,BUY,2180,5
BANDHANBNK.NS,5/13/20,SELL,252,50
BANDHANBNK.NS,5/13/20,BUY,250,50
BANKBEES.NS,5/13/20,SELL,198,200
BANKBEES.NS,5/13/20,BUY,200.2,100
BANKBEES.NS,5/13/20,BUY,199,100
BANKBEES.NS,5/13/20,BUY,198.5,100
BANKBEES.NS,5/13/20,BUY,198.6,100
BHARATFORG.NS,5/13/20,SELL,284,12
BRITANNIA.NS,5/13/20,SELL,3126,2
BSE.NS,5/13/20,SELL,390,33
CADILAHC.NS,5/13/20,SELL,326,28
CDSL.NS,5/13/20,SELL,220,50
HDFC.NS,5/13/20,SELL,1713,3
HINDUNILVR.NS,5/13/20,SELL,2035,5
MGL.NS,5/13/20,SELL,915,6
NAVINFLUOR.NS,5/13/20,SELL,1470,6
NAVINFLUOR.NS,5/13/20,SELL,1460,6
PIIND.NS,5/13/20,SELL,1540,6
TATACHEM.NS,5/13/20,SELL,304,18
UPL.NS,5/13/20,SELL,389,15
APLLTD.NS,5/14/20,SELL,844,7
ASIANPAINT.NS,5/14/20,BUY,1542,4
AUROPHARMA.NS,5/14/20,SELL,677,16
CADILAHC.NS,5/14/20,SELL,340,30
COLPAL.NS,5/14/20,BUY,1335,8
GODREJCP.NS,5/14/20,BUY,546,10
GODREJCP.NS,5/14/20,BUY,546,10
HINDUNILVR.NS,5/14/20,BUY,2020,5
NIFTYBEES.NS,5/14/20,SELL,98.1,100
RELIANCE.NS,5/14/20,BUY,1480,4
RELIANCE.NS,5/14/20,BUY,1440,4
TORNTPHARM.NS,5/14/20,BUY,2405,4
ACC.NS,5/15/20,SELL,1998,5
ALKEM.NS,5/15/20,BUY,2490,4
AMBUJACEM.NS,5/15/20,SELL,182.6,31
ASIANPAINT.NS,5/15/20,BUY,1524,4
BANKBEES.NS,5/15/20,SELL,190.2,200
DRREDDY.NS,5/15/20,BUY,3750,3
HINDUNILVR.NS,5/15/20,BUY,2025,5
INDIACEM.NS,5/15/20,BUY,109,50
INDIACEM.NS,5/15/20,BUY,109,50
PFIZER.NS,5/15/20,BUY,4370,2
PIDILITIND.NS,5/15/20,BUY,1361,4
RELIANCE.NS,5/15/20,SELL,1440,8
SIEMENS.NS,5/15/20,BUY,1075,5
SIEMENS.NS,5/15/20,BUY,1075,5
SRF.NS,5/15/20,BUY,3750,3
UNICHEMLAB.NS,5/15/20,BUY,137,76
AMARAJABAT.NS,5/18/20,BUY,575,5
BHARATFORG.NS,5/18/20,BUY,277,10
AARTIIND.NS,5/18/20,BUY,1005,10
AMARAJABAT.NS,5/18/20,BUY,575,5
AMARAJABAT.NS,5/18/20,BUY,575,10
ASIANPAINT.NS,5/18/20,BUY,1505,3
BAJFINANCE.NS,5/18/20,BUY,2030,3
BHARATFORG.NS,5/18/20,BUY,277,9
BHARATFORG.NS,5/18/20,BUY,277,18
COLPAL.NS,5/18/20,SELL,1370,7
DRREDDY.NS,5/18/20,BUY,3660,3
DRREDDY.NS,5/18/20,BUY,3680,3
JYOTHYLAB.NS,5/18/20,SELL,101,100
KSCL.NS,5/18/20,BUY,378,14
PIIND.NS,5/18/20,BUY,1426,3
RELIANCE.NS,5/18/20,BUY,1470,4
RELIANCE.NS,5/18/20,BUY,1442,4
SRF.NS,5/18/20,BUY,3450,2
SRTRANSFIN.NS,5/18/20,BUY,585,10
TORNTPHARM.NS,5/18/20,SELL,2520,4
VINATIORGA.NS,5/18/20,BUY,936,6
KSCL.NS,5/18/20,BUY,378,14
PIIND.NS,5/18/20,BUY,1426,7
VINATIORGA.NS,5/18/20,BUY,936,5
AARTIIND.NS,5/19/20,SELL,1024,10
BANKBEES.NS,5/19/20,SELL,178.5,100
BHARATFORG.NS,5/19/20,SELL,277,18
BHARTIARTL.NS,5/19/20,SELL,590,10
EICHERMOT.NS,5/19/20,BUY,16780,1
HDFCBANK.NS,5/19/20,BUY,842,6
HINDUNILVR.NS,5/19/20,SELL,1978,3
ITC.NS,5/19/20,SELL,170.2,56
KOTAKBANK.NS,5/19/20,BUY,1140,5
NAVINFLUOR.NS,5/19/20,SELL,1503,2
PIIND.NS,5/19/20,SELL,1490,7
RELIANCE.NS,5/19/20,SELL,1443,4
RELIANCE.NS,5/19/20,SELL,1420,4
SRTRANSFIN.NS,5/19/20,SELL,613,10
TORNTPHARM.NS,5/19/20,SELL,2495,4
SRF.NS,5/19/20,BUY,3320,3
UPL.NS,5/19/20,BUY,350,15
ABBOTINDIA.NS,5/20/20,BUY,16630,1
BAJFINANCE.NS,5/20/20,SELL,1980,5
BAJFINANCE.NS,5/20/20,SELL,1995,3
BANKBEES.NS,5/20/20,SELL,177,100
BHARTIARTL.NS,5/20/20,BUY,590,10
BHARTIARTL.NS,5/20/20,BUY,601,10
DRREDDY.NS,5/20/20,SELL,3873,3
HDFCBANK.NS,5/20/20,SELL,844,6
HDFCBANK.NS,5/20/20,BUY,862,6
HEROMOTOCO.NS,5/20/20,BUY,2018,5
NIFTYBEES.NS,5/20/20,SELL,96,100
STAR.NS,5/20/20,BUY,425,25
ASIANPAINT.NS,5/21/20,SELL,1532,4
AXISBANK.NS,5/21/20,BUY,363,30
AXISBANK.NS,5/21/20,SELL,360,30
BHARTIARTL.NS,5/21/20,BUY,602,15
COLPAL.NS,5/21/20,BUY,1290,8
DRREDDY.NS,5/21/20,BUY,3860,3
GODREJCP.NS,5/21/20,SELL,575,18
HDFCBANK.NS,5/21/20,SELL,873,12
HDFCBANK.NS,5/21/20,BUY,862,6
HEROMOTOCO.NS,5/21/20,SELL,2093,3
HEROMOTOCO.NS,5/21/20,SELL,2105,5
HINDUNILVR.NS,5/21/20,SELL,1965,10
ICICIBANK.NS,5/21/20,SELL,306,35
ICICIBANK.NS,5/21/20,BUY,306,35
KOTAKBANK.NS,5/21/20,SELL,1175,5
KOTAKBANK.NS,5/21/20,SELL,1157,10
KOTAKBANK.NS,5/21/20,BUY,1167,10
N100.NS,5/21/20,SELL,700,15
SRF.NS,5/21/20,SELL,3440,3
VINATIORGA.NS,5/21/20,SELL,980,6
BANDHANBNK.NS,5/22/20,BUY,200,5
ASIANPAINT.NS,5/22/20,SELL,1577,4
BANDHANBNK.NS,5/22/20,BUY,200,5
BANDHANBNK.NS,5/22/20,BUY,200,15
BANKBEES.NS,5/22/20,SELL,177,100
BANKBEES.NS,5/22/20,BUY,176.5,100
COLPAL.NS,5/22/20,SELL,1335,8
DEEPAKNTR.NS,5/22/20,BUY,490,12
FINPIPE.NS,5/22/20,BUY,401,12
HDFCLIFE.NS,5/22/20,BUY,496,21
HEROMOTOCO.NS,5/22/20,BUY,2105,3
HINDUNILVR.NS,5/22/20,BUY,1975,3
HINDUNILVR.NS,5/22/20,BUY,1985,3
HINDUNILVR.NS,5/22/20,BUY,1987,3
ICICIPRULI.NS,5/22/20,BUY,338,15
ITC.NS,5/22/20,SELL,187,30
KOTAKBANK.NS,5/22/20,BUY,1138,5
KOTAKBANK.NS,5/22/20,BUY,1138,5
MARICO.NS,5/22/20,BUY,315,16
MCDOWELL-N.NS,5/22/20,SELL,608,20
RELIANCE.NS,5/22/20,BUY,1440,4
SRF.NS,5/22/20,BUY,3375,3
TATACHEM.NS,5/22/20,BUY,294,17
TATACHEM.NS,5/22/20,BUY,294,18
FINPIPE.NS,5/22/20,BUY,401,13
HDFC.NS,5/22/20,BUY,1515,4
HDFCBANK.NS,5/22/20,BUY,837,6
ICICIPRULI.NS,5/22/20,BUY,338,15
AMARAJABAT.NS,5/26/20,SELL,600,10
BANKBEES.NS,5/26/20,BUY,176.4,100
CADILAHC.NS,5/26/20,SELL,346,35
COLPAL.NS,5/26/20,SELL,1281,8
DRREDDY.NS,5/26/20,SELL,3912,3
GMMPFAUDLR.NS,5/26/20,BUY,3420,1
HDFC.NS,5/26/20,SELL,1537,3
HDFC.NS,5/26/20,SELL,1498,3
HDFC.NS,5/26/20,BUY,1505,10
HDFCBANK.NS,5/26/20,SELL,862,6
HDFCLIFE.NS,5/26/20,SELL,510,10
KOTAKBANK.NS,5/26/20,SELL,1157,5
NEWGEN.NS,5/26/20,SELL,149,45
SRF.NS,5/26/20,SELL,3404,2
TCI.NS,5/26/20,SELL,150,60
TORNTPHARM.NS,5/26/20,SELL,2590,4
ALKEM.NS,5/27/20,BUY,2225,6
ALKEM.NS,5/27/20,BUY,2300,5
ALKEM.NS,5/27/20,BUY,2328,5
ASIANPAINT.NS,5/27/20,SELL,1602,3
BALKRISIND.NS,5/27/20,BUY,1042,5
BALKRISIND.NS,5/27/20,BUY,1042,5
BANKBEES.NS,5/27/20,SELL,177,100
BANKBEES.NS,5/27/20,BUY,179.1,100
BHARTIARTL.NS,5/27/20,BUY,561,20
BHARTIARTL.NS,5/27/20,BUY,562,20
EICHERMOT.NS,5/27/20,BUY,14820,1
HDFC.NS,5/27/20,SELL,1502,10
HDFCBANK.NS,5/27/20,BUY,890,10
HDFCBANK.NS,5/27/20,BUY,890,10
HINDUNILVR.NS,5/27/20,SELL,1980,6
IGL.NS,5/27/20,BUY,472,22
SRTRANSFIN.NS,5/27/20,BUY,550,10
SRTRANSFIN.NS,5/27/20,BUY,550,10
SRTRANSFIN.NS,5/27/20,BUY,556,20
ALKEM.NS,5/28/20,SELL,2330,4
BANKBEES.NS,5/28/20,SELL,192,100
BANKBEES.NS,5/28/20,BUY,191.2,100
COLPAL.NS,5/28/20,BUY,1292,4
COLPAL.NS,5/28/20,BUY,1292,4
DABUR.NS,5/28/20,BUY,435,24
DRREDDY.NS,5/28/20,SELL,3875,3
DRREDDY.NS,5/28/20,SELL,3887,3
EICHERMOT.NS,5/28/20,SELL,16300,1
HDFCBANK.NS,5/28/20,SELL,940,10
HEROMOTOCO.NS,5/28/20,SELL,2182,3
HEROMOTOCO.NS,5/28/20,SELL,2310,2
KRBL.NS,5/28/20,BUY,180,28
LT.NS,5/28/20,SELL,895,6
MARUTI.NS,5/28/20,SELL,5304,1
MGL.NS,5/28/20,SELL,937,6
MOLDTKPAC.NS,5/28/20,BUY,175,60
SRTRANSFIN.NS,5/28/20,SELL,563,20
SRTRANSFIN.NS,5/28/20,SELL,566,10
TORNTPHARM.NS,5/28/20,BUY,2360,3
UNICHEMLAB.NS,5/28/20,BUY,126,40
UPL.NS,5/28/20,SELL,398,15
WHIRLPOOL.NS,5/28/20,BUY,1905,5
KRBL.NS,5/28/20,BUY,180,28
SUNPHARMA.NS,5/28/20,BUY,448,23
BEL.NS,5/29/20,BUY,68.6,75
BEL.NS,5/29/20,BUY,68.6,75
DRREDDY.NS,5/29/20,SELL,3985,3
DRREDDY.NS,5/29/20,SELL,4085,3
DRREDDY.NS,5/29/20,BUY,4015,3
EICHERMOT.NS,5/29/20,SELL,16730,1
EICHERMOT.NS,5/29/20,BUY,16860,1
HDFCBANK.NS,5/29/20,SELL,927,10
HDFCBANK.NS,5/29/20,SELL,924,10
HDFCBANK.NS,5/29/20,BUY,933,10
HINDUNILVR.NS,5/29/20,BUY,2022,5
HINDUNILVR.NS,5/29/20,BUY,2030,5
IDEA.NS,5/29/20,BUY,7.1,750
IDEA.NS,5/29/20,BUY,7.1,750
IGL.NS,5/29/20,SELL,472,22
LT.NS,5/29/20,SELL,931,6
LT.NS,5/29/20,BUY,902,4
LT.NS,5/29/20,BUY,902,6
RELIANCE.NS,5/29/20,BUY,1463,3
RELIANCE.NS,5/29/20,BUY,1463,3
RELIANCE.NS,5/29/20,BUY,1463,1
SIEMENS.NS,5/29/20,SELL,1090,5
SRTRANSFIN.NS,5/29/20,SELL,552,10
UNICHEMLAB.NS,5/29/20,BUY,128,50
VINATIORGA.NS,5/29/20,SELL,1020,6
RELIANCE.NS,5/29/20,BUY,1463,3
UNICHEMLAB.NS,5/29/20,BUY,128,50
BALKRISIND.NS,6/1/20,SELL,1113,5
BANKBEES.NS,6/1/20,SELL,202.1,50
BANKBEES.NS,6/1/20,SELL,201.9,50
BEL.NS,6/1/20,SELL,70.4,75
BHARTIARTL.NS,6/1/20,BUY,556,30
HDFCBANK.NS,6/1/20,SELL,985,6
HEROMOTOCO.NS,6/1/20,SELL,2375,3
HINDUNILVR.NS,6/1/20,SELL,2095,5
HINDUNILVR.NS,6/1/20,SELL,2110,3
HINDUNILVR.NS,6/1/20,SELL,2100,2
ICICIPRULI.NS,6/1/20,SELL,392,15
IDEA.NS,6/1/20,SELL,6.7,750
IPCALAB.NS,6/1/20,BUY,1515,7
KOTAKBANK.NS,6/1/20,SELL,1256,5
KSCL.NS,6/1/20,SELL,412,14
LT.NS,6/1/20,SELL,962,4
MARICO.NS,6/1/20,SELL,348,16
RELIANCE.NS,6/1/20,BUY,1512,7
RELIANCE.NS,6/1/20,SELL,1495,4
RELIANCE.NS,6/1/20,SELL,1523,7
SRF.NS,6/1/20,SELL,3680,3
SUNPHARMA.NS,6/1/20,SELL,474,22
TATACHEM.NS,6/1/20,SELL,313,17
TATACONSUM.NS,6/1/20,SELL,363,15
WHIRLPOOL.NS,6/1/20,SELL,1995,5
ALKEM.NS,6/2/20,SELL,2400,5
BEL.NS,6/2/20,SELL,69.8,75
COLPAL.NS,6/2/20,SELL,1386,4
GODREJCP.NS,6/2/20,SELL,640,10
RELIANCE.NS,6/2/20,SELL,1530,3
SIEMENS.NS,6/2/20,SELL,1130,5
AARTIIND.NS,6/3/20,BUY,970,10
BAJAJHLDNG.NS,6/3/20,SELL,2285,3
GMMPFAUDLR.NS,6/3/20,SELL,4030,1
HINDUNILVR.NS,6/3/20,SELL,2122,10
HINDUNILVR.NS,6/3/20,BUY,2125,10
HINDUNILVR.NS,6/3/20,BUY,2138,10
PIIND.NS,6/3/20,SELL,1557,3
AARTIIND.NS,6/4/20,BUY,898,11
DRREDDY.NS,6/4/20,SELL,4000,3
HEROMOTOCO.NS,6/4/20,BUY,2314,3
KRBL.NS,6/4/20,SELL,209,28
PFIZER.NS,6/4/20,BUY,4141,3
CDSL.NS,6/5/20,BUY,262,20
DABUR.NS,6/5/20,SELL,464,24
HEROMOTOCO.NS,6/5/20,SELL,2330,3
HINDUNILVR.NS,6/5/20,SELL,2090,10
HINDUNILVR.NS,6/5/20,SELL,2085,6
MAYURUNIQ.NS,6/5/20,BUY,170,60
NILKAMAL.NS,6/5/20,BUY,1104,5
STAR.NS,6/5/20,SELL,418,25
UNICHEMLAB.NS,6/5/20,SELL,137,67
AARTIIND.NS,6/8/20,BUY,930,11
BALKRISIND.NS,6/8/20,SELL,1156,5
COLPAL.NS,6/8/20,SELL,1352,4
HINDUNILVR.NS,6/8/20,BUY,2089,5
HINDUNILVR.NS,6/8/20,BUY,2089,5
IPCALAB.NS,6/8/20,BUY,1520,7
JUBILANT.NS,6/8/20,SELL,590,40
RELAXO.NS,6/8/20,BUY,715,10
DMART.NS,6/9/20,BUY,2293,4
EXIDEIND.NS,6/9/20,BUY,158,65
EXIDEIND.NS,6/9/20,BUY,159,65
FINPIPE.NS,6/9/20,SELL,473,12
HDFCBANK.NS,6/9/20,BUY,1007,10
HINDUNILVR.NS,6/9/20,BUY,2119,5
HINDUNILVR.NS,6/9/20,BUY,2126,5
MOLDTKPAC.NS,6/9/20,SELL,192,60
RELAXO.NS,6/9/20,BUY,684,15
TITAN.NS,6/9/20,BUY,1001,5
NAVINFLUOR.NS,6/9/20,BUY,1540,4
APLLTD.NS,6/10/20,BUY,821,7
APLLTD.NS,6/10/20,BUY,822,13
APLLTD.NS,6/10/20,BUY,821,6
BHARTIARTL.NS,6/10/20,SELL,574,15
BHARTIARTL.NS,6/10/20,SELL,573,10
DMART.NS,6/10/20,SELL,2294,4
EXIDEIND.NS,6/10/20,SELL,158,65
EXIDEIND.NS,6/10/20,SELL,159,65
GODREJCP.NS,6/10/20,SELL,641,10
HDFCBANK.NS,6/10/20,SELL,997,10
HINDUNILVR.NS,6/10/20,SELL,2121,10
KRBL.NS,6/10/20,BUY,240,22
LT.NS,6/10/20,SELL,945,5
MAYURUNIQ.NS,6/10/20,SELL,172,60
NAVINFLUOR.NS,6/10/20,BUY,1575,6
NILKAMAL.NS,6/10/20,SELL,1082,5
PIDILITIND.NS,6/10/20,SELL,1477,4
RELAXO.NS,6/10/20,SELL,680,10
RELIANCE.NS,6/10/20,SELL,1552,3
RELIANCE.NS,6/10/20,BUY,1560,7
TITAN.NS,6/10/20,SELL,1007,5
UNICHEMLAB.NS,6/10/20,SELL,150,76
ABBOTINDIA.NS,6/11/20,BUY,16370,1
BANKBEES.NS,6/11/20,SELL,210.7,100
BANKBEES.NS,6/11/20,BUY,211.2,100
EXIDEIND.NS,6/11/20,SELL,152,65
EXIDEIND.NS,6/11/20,BUY,161,65
GAIL.NS,6/11/20,SELL,96.4,100
GAIL.NS,6/11/20,BUY,101.8,100
HINDUNILVR.NS,6/11/20,SELL,2104,5
IDEA.NS,6/11/20,SELL,9.5,500
IDEA.NS,6/11/20,BUY,10.8,500
IDFCFIRSTB.NS,6/11/20,SELL,24.8,500
IDFCFIRSTB.NS,6/11/20,BUY,26.6,500
INDUSINDBK.NS,6/11/20,BUY,515,20
NESTLEIND.NS,6/11/20,BUY,16750,1
PIIND.NS,6/11/20,BUY,1616,10
TECHM.NS,6/11/20,SELL,584,10
UNICHEMLAB.NS,6/11/20,SELL,175,40
UNICHEMLAB.NS,6/11/20,SELL,175,40
UNICHEMLAB.NS,6/11/20,SELL,170,50
GOLDBEES.NS,6/11/20,BUY,41.6,250
GOLDBEES.NS,6/11/20,BUY,41.8,250
BHARTIARTL.NS,6/12/20,BUY,551,20
DEEPAKNTR.NS,6/12/20,BUY,475,11
ASTRAZEN.NS,6/12/20,BUY,3202,3
BAJAJHLDNG.NS,6/12/20,BUY,2292,5
BRITANNIA.NS,6/12/20,BUY,3380,3
IEX.NS,6/12/20,BUY,169,30
JBCHEPHARM.NS,6/12/20,BUY,687,17
KOTAKBANK.NS,6/12/20,BUY,1285,10
N100.NS,6/12/20,BUY,717,14
NAVINFLUOR.NS,6/12/20,BUY,1570,7
RELIANCE.NS,6/12/20,BUY,1555,4
RELIANCE.NS,6/12/20,BUY,1515,4
IEX.NS,6/12/20,BUY,169,30
AARTIIND.NS,6/15/20,BUY,860,15
ABBOTINDIA.NS,6/15/20,BUY,16100,1
DMART.NS,6/15/20,BUY,2360,5
INDUSINDBK.NS,6/15/20,SELL,515,20
IPCALAB.NS,6/15/20,SELL,1595,7
RELIANCE.NS,6/15/20,BUY,1620,10
UNICHEMLAB.NS,6/15/20,BUY,156,35
UNICHEMLAB.NS,6/15/20,BUY,156,40
APLLTD.NS,6/16/20,SELL,925,13
BRITANNIA.NS,6/16/20,SELL,3380,3
EICHERMOT.NS,6/16/20,BUY,16780,1
HEROMOTOCO.NS,6/16/20,BUY,2385,10
IPCALAB.NS,6/16/20,SELL,1615,7
KOTAKBANK.NS,6/16/20,SELL,1270,10
NIFTYBEES.NS,6/16/20,SELL,103.9,200
NIFTYBEES.NS,6/16/20,BUY,104.3,200
AARTIIND.NS,6/17/20,SELL,948,10
BRITANNIA.NS,6/17/20,BUY,3365,3
EICHERMOT.NS,6/17/20,SELL,16580,1
HDFCBANK.NS,6/17/20,BUY,975,10
HEROMOTOCO.NS,6/17/20,SELL,2350,10
IDEA.NS,6/17/20,BUY,9.7,500
NAVINFLUOR.NS,6/17/20,SELL,1618,7
UNICHEMLAB.NS,6/17/20,SELL,170,35
BANKBEES.NS,6/18/20,BUY,207.6,100
BANKBEES.NS,6/18/20,BUY,208.5,100
HDFCAMC.NS,6/18/20,BUY,2410,4
HDFCBANK.NS,6/18/20,BUY,1012,10
INDIACEM.NS,6/18/20,SELL,132,50
IPCALAB.NS,6/18/20,SELL,1585,4
ITC.NS,6/18/20,BUY,186,27
KRBL.NS,6/18/20,SELL,252,22
SHILPAMED.NS,6/18/20,BUY,523,10
SHILPAMED.NS,6/18/20,BUY,523,10
APLLTD.NS,6/19/20,SELL,936,6
BANKBEES.NS,6/19/20,SELL,212,100
BANKBEES.NS,6/19/20,SELL,215,100
HDFCBANK.NS,6/19/20,SELL,1033,10
HINDUNILVR.NS,6/19/20,BUY,2075,5
HINDUNILVR.NS,6/19/20,BUY,2075,5
HINDUNILVR.NS,6/19/20,BUY,2082,10
LALPATHLAB.NS,6/19/20,BUY,1544,7
PIIND.NS,6/19/20,BUY,1525,7
RELIANCE.NS,6/19/20,SELL,1670,5
RELIANCE.NS,6/19/20,SELL,1680,5
RELIANCE.NS,6/19/20,SELL,1760,4
FIEMIND.NS,6/22/20,BUY,340,15
AARTIIND.NS,6/22/20,SELL,973,20
BHARTIARTL.NS,6/22/20,SELL,575,30
DEEPAKNTR.NS,6/22/20,SELL,505,12
EICHERMOT.NS,6/22/20,SELL,17570,1
FIEMIND.NS,6/22/20,BUY,340,15
GLENMARK.NS,6/22/20,SELL,536,26
HINDUNILVR.NS,6/22/20,SELL,2100,10
ITC.NS,6/22/20,SELL,184,27
N100.NS,6/22/20,SELL,752,14
NAVINFLUOR.NS,6/22/20,SELL,1590,6
RELIANCE.NS,6/22/20,SELL,1766,7
COROMANDEL.NS,6/23/20,BUY,727,14
DRREDDY.NS,6/23/20,BUY,4100,4
GLAXO.NS,6/23/20,SELL,1505,7
GLENMARK.NS,6/23/20,SELL,477,10
GLENMARK.NS,6/23/20,BUY,486,10
HEROMOTOCO.NS,6/23/20,BUY,2418,5
HINDUNILVR.NS,6/23/20,BUY,2128,5
HINDUNILVR.NS,6/23/20,BUY,2128,5
IDEA.NS,6/23/20,SELL,10.3,500
MOLDTKPAC.NS,6/23/20,BUY,209,50
RELIANCE.NS,6/23/20,BUY,1725,5
SBIN.NS,6/23/20,BUY,189,60
SHILPAMED.NS,6/23/20,SELL,557,10
TATACONSUM.NS,6/23/20,BUY,388,16
TATACONSUM.NS,6/23/20,BUY,388,10
TORNTPHARM.NS,6/23/20,SELL,2570,3
ASTRAZEN.NS,6/24/20,SELL,3280,3
BAJAJHLDNG.NS,6/24/20,SELL,2875,5
BAJAJHLDNG.NS,6/24/20,SELL,2830,5
BAJAJHLDNG.NS,6/24/20,BUY,2855,5
BRITANNIA.NS,6/24/20,SELL,3500,3
DIVISLAB.NS,6/24/20,SELL,2388,4
GLENMARK.NS,6/24/20,BUY,467,22
HDFCAMC.NS,6/24/20,SELL,2496,4
HDFCBANK.NS,6/24/20,SELL,1045,10
HDFCBANK.NS,6/24/20,BUY,1044,10
HINDUNILVR.NS,6/24/20,SELL,2165,5
HINDUNILVR.NS,6/24/20,SELL,2155,5
HINDUNILVR.NS,6/24/20,BUY,2165,5
KSCL.NS,6/24/20,BUY,561,20
LT.NS,6/24/20,SELL,955,10
LT.NS,6/24/20,BUY,959,10
NIFTYBEES.NS,6/24/20,SELL,110,200
NIFTYBEES.NS,6/24/20,BUY,110.2,200
RELIANCE.NS,6/24/20,BUY,1740,5
RELIANCE.NS,6/24/20,BUY,1740,5
SBIN.NS,6/24/20,SELL,192,60
SRF.NS,6/24/20,BUY,3635,2
UNICHEMLAB.NS,6/24/20,SELL,178,40
ALKYLAMINE.NS,6/25/20,BUY,2040,3
GLENMARK.NS,6/25/20,BUY,450,23
AARTIIND.NS,6/25/20,SELL,938,11
COROMANDEL.NS,6/25/20,SELL,736,14
DMART.NS,6/25/20,BUY,2515,4
DRREDDY.NS,6/25/20,SELL,4014,4
GLENMARK.NS,6/25/20,BUY,461,23
HDFCBANK.NS,6/25/20,SELL,1017,10
HEROMOTOCO.NS,6/25/20,SELL,2554,5
HINDUNILVR.NS,6/25/20,BUY,2150,5
KSCL.NS,6/25/20,SELL,557,20
LALPATHLAB.NS,6/25/20,SELL,1576,7
MOLDTKPAC.NS,6/25/20,SELL,206,50
MUTHOOTFIN.NS,6/25/20,BUY,1114,10
NESTLEIND.NS,6/25/20,SELL,16800,1
RELIANCE.NS,6/25/20,SELL,1730,10
RELIANCE.NS,6/25/20,BUY,1720,4
SRF.NS,6/25/20,SELL,3637,2
ALKEM.NS,6/26/20,SELL,2375,5
ASIANPAINT.NS,6/26/20,BUY,1682,3
AUROPHARMA.NS,6/26/20,BUY,788,15
BHARTIARTL.NS,6/26/20,SELL,564,30
COROMANDEL.NS,6/26/20,BUY,755,15
JBCHEPHARM.NS,6/26/20,BUY,666,17
PIIND.NS,6/26/20,SELL,1558,10
TV18BRDCST.NS,6/26/20,BUY,36.15,150
BAJAJHLDNG.NS,6/29/20,BUY,2660,3
BHARTIARTL.NS,6/29/20,BUY,560,20
BHARTIARTL.NS,6/29/20,BUY,566,20
GLENMARK.NS,6/29/20,SELL,480,22
HDFCBANK.NS,6/29/20,BUY,1042,10
HDFCBANK.NS,6/29/20,BUY,1070,10
HINDUNILVR.NS,6/29/20,SELL,2180,5
HINDUNILVR.NS,6/29/20,SELL,2180,5
JBCHEPHARM.NS,6/29/20,SELL,694,17
LAURUSLABS.NS,6/29/20,BUY,510,20
N100.NS,6/29/20,BUY,734,8
N100.NS,6/29/20,BUY,734,7
RELIANCE.NS,6/29/20,BUY,1735,5
BANKBEES.NS,6/30/20,BUY,218,200
BANKBEES.NS,6/30/20,SELL,215,200
GLENMARK.NS,6/30/20,BUY,456,25
HEROMOTOCO.NS,6/30/20,BUY,2518,8
JBCHEPHARM.NS,6/30/20,SELL,708,17
LAURUSLABS.NS,6/30/20,SELL,522,20
PERSISTENT.NS,6/30/20,BUY,637,20
CONTROLPR.NS,7/1/20,BUY,188,30
BANKBEES.NS,7/1/20,BUY,215.5,100
BANKBEES.NS,7/1/20,BUY,221,100
BANKBEES.NS,7/1/20,SELL,220.7,50
BANKBEES.NS,7/1/20,SELL,220.5,50
ESCORTS.NS,7/1/20,BUY,1030,5
